state_or_territory,year,month,day,locally_acquired_cases,presumptive_viremic_blood_donors,symptomatic_disease_cases,travel_associated_cases
District of Columbia,2017,Sep,27,0.0,0.0,1.0,0.0
Florida,2017,Sep,27,0.0,3.0,54.0,0.0
Georgia,2017,Sep,27,0.0,0.0,1.0,0.0
Hawaii,2017,Sep,27,0.0,0.0,2.0,0.0
Idaho,2017,Sep,27,0.0,0.0,0.0,0.0
Illinois,2017,Sep,27,0.0,0.0,5.0,0.0
Indiana,2017,Sep,27,0.0,0.0,2.0,0.0
Iowa,2017,Sep,27,0.0,0.0,1.0,0.0
Kansas,2017,Sep,27,0.0,0.0,2.0,0.0
Kentucky,2017,Sep,27,0.0,0.0,2.0,0.0
Louisiana,2017,Sep,27,0.0,0.0,1.0,0.0
Maine,2017,Sep,27,0.0,0.0,1.0,0.0
Maryland,2017,Sep,27,0.0,0.0,10.0,0.0
Massachusetts,2017,Sep,27,0.0,0.0,9.0,0.0
Michigan,2017,Sep,27,0.0,0.0,7.0,0.0
Minnesota,2017,Sep,27,0.0,0.0,6.0,0.0
Mississippi,2017,Sep,27,0.0,0.0,2.0,0.0
Missouri,2017,Sep,27,0.0,0.0,1.0,0.0
Montana,2017,Sep,27,0.0,0.0,0.0,0.0
Nebraska,2017,Sep,27,0.0,0.0,1.0,0.0
Nevada,2017,Sep,27,0.0,0.0,1.0,0.0
New Hampshire,2017,Sep,27,0.0,0.0,0.0,0.0
New Jersey,2017,Sep,27,0.0,0.0,7.0,0.0
New Mexico,2017,Sep,27,0.0,0.0,0.0,0.0
New York,2017,Sep,27,0.0,1.0,47.0,0.0
North Carolina,2017,Sep,27,0.0,0.0,5.0,0.0
North Dakota,2017,Sep,27,0.0,0.0,0.0,0.0
Ohio,2017,Sep,27,0.0,0.0,3.0,0.0
Oklahoma,2017,Sep,27,0.0,0.0,1.0,0.0
Oregon,2017,Sep,27,0.0,0.0,4.0,0.0
Pennsylvania,2017,Sep,27,0.0,1.0,5.0,0.0
Rhode Island,2017,Sep,27,0.0,0.0,3.0,0.0
South Carolina,2017,Sep,27,0.0,0.0,2.0,0.0
South Dakota,2017,Sep,27,0.0,0.0,0.0,0.0
Tennessee,2017,Sep,27,0.0,0.0,0.0,0.0
Texas,2017,Sep,27,0.0,1.0,29.0,0.0
Utah,2017,Sep,27,0.0,0.0,4.0,0.0
Vermont,2017,Sep,27,0.0,0.0,3.0,0.0
Virginia,2017,Sep,27,0.0,0.0,6.0,0.0
Washington,2017,Sep,27,0.0,0.0,8.0,0.0
West Virginia,2017,Sep,27,0.0,1.0,1.0,0.0
Wisconsin,2017,Sep,27,0.0,0.0,3.0,0.0
Wyoming,2017,Sep,27,0.0,0.0,2.0,0.0
American Samoa,2017,Sep,27,0.0,0.0,39.0,0.0
Puerto Rico,2017,Sep,27,0.0,6.0,476.0,0.0
U.S. Virgin Islands,2017,Sep,27,0.0,0.0,41.0,0.0
Alabama,2017,Oct,4,0.0,0.0,3.0,0.0
Alaska,2017,Oct,4,0.0,0.0,1.0,0.0
Arizona,2017,Oct,4,0.0,0.0,1.0,0.0
Arkansas,2017,Oct,4,0.0,0.0,0.0,0.0
California,2017,Oct,4,0.0,3.0,27.0,0.0
Colorado,2017,Oct,4,0.0,0.0,5.0,0.0
Connecticut,2017,Oct,4,0.0,0.0,0.0,0.0
Delaware,2017,Oct,4,0.0,0.0,0.0,0.0
District of Columbia,2017,Oct,4,0.0,0.0,1.0,0.0
Florida,2017,Oct,4,0.0,3.0,54.0,0.0
Georgia,2017,Oct,4,0.0,0.0,1.0,0.0
Hawaii,2017,Oct,4,0.0,0.0,2.0,0.0
Idaho,2017,Oct,4,0.0,0.0,0.0,0.0
Illinois,2017,Oct,4,0.0,0.0,6.0,0.0
Indiana,2017,Oct,4,0.0,0.0,2.0,0.0
Iowa,2017,Oct,4,0.0,0.0,1.0,0.0
Kansas,2017,Oct,4,0.0,0.0,2.0,0.0
Kentucky,2017,Oct,4,0.0,0.0,2.0,0.0
Louisiana,2017,Oct,4,0.0,0.0,1.0,0.0
Maine,2017,Oct,4,0.0,0.0,1.0,0.0
Maryland,2017,Oct,4,0.0,0.0,10.0,0.0
Massachusetts,2017,Oct,4,0.0,0.0,9.0,0.0
Michigan,2017,Oct,4,0.0,0.0,7.0,0.0
Minnesota,2017,Oct,4,0.0,0.0,6.0,0.0
Mississippi,2017,Oct,4,0.0,0.0,2.0,0.0
Missouri,2017,Oct,4,0.0,0.0,1.0,0.0
Montana,2017,Oct,4,0.0,0.0,0.0,0.0
Nebraska,2017,Oct,4,0.0,0.0,1.0,0.0
Nevada,2017,Oct,4,0.0,0.0,1.0,0.0
New Hampshire,2017,Oct,4,0.0,0.0,0.0,0.0
New Jersey,2017,Oct,4,0.0,0.0,7.0,0.0
New Mexico,2017,Oct,4,0.0,0.0,0.0,0.0
New York,2017,Oct,4,0.0,1.0,54.0,0.0
North Carolina,2017,Oct,4,0.0,0.0,5.0,0.0
North Dakota,2017,Oct,4,0.0,0.0,0.0,0.0
Ohio,2017,Oct,4,0.0,0.0,3.0,0.0
Oklahoma,2017,Oct,4,0.0,0.0,1.0,0.0
Oregon,2017,Oct,4,0.0,0.0,4.0,0.0
Pennsylvania,2017,Oct,4,0.0,1.0,5.0,0.0
Rhode Island,2017,Oct,4,0.0,0.0,3.0,0.0
South Carolina,2017,Oct,4,0.0,0.0,2.0,0.0
South Dakota,2017,Oct,4,0.0,0.0,0.0,0.0
Tennessee,2017,Oct,4,0.0,0.0,0.0,0.0
Texas,2017,Oct,4,0.0,1.0,29.0,0.0
Utah,2017,Oct,4,0.0,0.0,4.0,0.0
Vermont,2017,Oct,4,0.0,0.0,3.0,0.0
Virginia,2017,Oct,4,0.0,0.0,6.0,0.0
Washington,2017,Oct,4,0.0,0.0,8.0,0.0
West Virginia,2017,Oct,4,0.0,1.0,1.0,0.0
Wisconsin,2017,Oct,4,0.0,0.0,4.0,0.0
Wyoming,2017,Oct,4,0.0,0.0,2.0,0.0
American Samoa,2017,Oct,4,0.0,0.0,52.0,0.0
Puerto Rico,2017,Oct,4,0.0,6.0,476.0,0.0
U.S. Virgin Islands,2017,Oct,4,0.0,0.0,41.0,0.0
Alabama,2017,Oct,11,0.0,0.0,3.0,0.0
Alaska,2017,Oct,11,0.0,0.0,1.0,0.0
Arizona,2017,Oct,11,0.0,0.0,1.0,0.0
Arkansas,2017,Oct,11,0.0,0.0,0.0,0.0
California,2017,Oct,11,0.0,3.0,27.0,0.0
Colorado,2017,Oct,11,0.0,0.0,5.0,0.0
Connecticut,2017,Oct,11,0.0,0.0,0.0,0.0
Delaware,2017,Oct,11,0.0,0.0,0.0,0.0
District of Columbia,2017,Oct,11,0.0,0.0,1.0,0.0
Florida,2017,Oct,11,0.0,3.0,55.0,0.0
Georgia,2017,Oct,11,0.0,0.0,1.0,0.0
Hawaii,2017,Oct,11,0.0,0.0,2.0,0.0
Idaho,2017,Oct,11,0.0,0.0,0.0,0.0
Illinois,2017,Oct,11,0.0,0.0,6.0,0.0
Indiana,2017,Oct,11,0.0,0.0,2.0,0.0
Iowa,2017,Oct,11,0.0,0.0,1.0,0.0
Kansas,2017,Oct,11,0.0,0.0,2.0,0.0
Kentucky,2017,Oct,11,0.0,0.0,2.0,0.0
Louisiana,2017,Oct,11,0.0,0.0,1.0,0.0
Maine,2017,Oct,11,0.0,0.0,1.0,0.0
Maryland,2017,Oct,11,0.0,0.0,10.0,0.0
Massachusetts,2017,Oct,11,0.0,0.0,9.0,0.0
Michigan,2017,Oct,11,0.0,0.0,7.0,0.0
Minnesota,2017,Oct,11,0.0,0.0,6.0,0.0
Mississippi,2017,Oct,11,0.0,0.0,2.0,0.0
Missouri,2017,Oct,11,0.0,0.0,1.0,0.0
Montana,2017,Oct,11,0.0,0.0,0.0,0.0
Nebraska,2017,Oct,11,0.0,0.0,1.0,0.0
Nevada,2017,Oct,11,0.0,0.0,1.0,0.0
New Hampshire,2017,Oct,11,0.0,0.0,0.0,0.0
New Jersey,2017,Oct,11,0.0,0.0,7.0,0.0
New Mexico,2017,Oct,11,0.0,0.0,0.0,0.0
New York,2017,Oct,11,0.0,1.0,55.0,0.0
North Carolina,2017,Oct,11,0.0,0.0,5.0,0.0
North Dakota,2017,Oct,11,0.0,0.0,0.0,0.0
Ohio,2017,Oct,11,0.0,0.0,3.0,0.0
Oklahoma,2017,Oct,11,0.0,0.0,1.0,0.0
Oregon,2017,Oct,11,0.0,0.0,5.0,0.0
Pennsylvania,2017,Oct,11,0.0,1.0,5.0,0.0
Rhode Island,2017,Oct,11,0.0,0.0,3.0,0.0
South Carolina,2017,Oct,11,0.0,0.0,2.0,0.0
South Dakota,2017,Oct,11,0.0,0.0,0.0,0.0
Tennessee,2017,Oct,11,0.0,0.0,0.0,0.0
Texas,2017,Oct,11,0.0,1.0,29.0,0.0
Utah,2017,Oct,11,0.0,0.0,4.0,0.0
Vermont,2017,Oct,11,0.0,0.0,3.0,0.0
Virginia,2017,Oct,11,0.0,0.0,6.0,0.0
Washington,2017,Oct,11,0.0,0.0,8.0,0.0
West Virginia,2017,Oct,11,0.0,1.0,1.0,0.0
Wisconsin,2017,Oct,11,0.0,0.0,4.0,0.0
Wyoming,2017,Oct,11,0.0,0.0,2.0,0.0
American Samoa,2017,Oct,11,0.0,0.0,65.0,0.0
Puerto Rico,2017,Oct,11,0.0,6.0,476.0,0.0
U.S. Virgin Islands,2017,Oct,11,0.0,0.0,41.0,0.0
Alabama,2017,Oct,18,0.0,3.0,3.0,0.0
Alaska,2017,Oct,18,0.0,0.0,1.0,0.0
Arizona,2017,Oct,18,0.0,0.0,1.0,0.0
Arkansas,2017,Oct,18,0.0,0.0,0.0,0.0
California,2017,Oct,18,0.0,3.0,27.0,0.0
Colorado,2017,Oct,18,0.0,0.0,5.0,0.0
Connecticut,2017,Oct,18,0.0,0.0,0.0,0.0
Delaware,2017,Oct,18,0.0,0.0,0.0,0.0
District of Columbia,2017,Oct,18,0.0,0.0,1.0,0.0
Florida,2017,Oct,18,0.0,3.0,63.0,0.0
Georgia,2017,Oct,18,0.0,0.0,1.0,0.0
Hawaii,2017,Oct,18,0.0,0.0,2.0,0.0
Idaho,2017,Oct,18,0.0,0.0,0.0,0.0
Illinois,2017,Oct,18,0.0,0.0,7.0,0.0
Indiana,2017,Oct,18,0.0,0.0,2.0,0.0
Iowa,2017,Oct,18,0.0,0.0,1.0,0.0
Kansas,2017,Oct,18,0.0,0.0,2.0,0.0
Kentucky,2017,Oct,18,0.0,0.0,2.0,0.0
Louisiana,2017,Oct,18,0.0,0.0,1.0,0.0
Maine,2017,Oct,18,0.0,0.0,1.0,0.0
Maryland,2017,Oct,18,0.0,0.0,10.0,0.0
Massachusetts,2017,Oct,18,0.0,0.0,9.0,0.0
Michigan,2017,Oct,18,0.0,0.0,7.0,0.0
Minnesota,2017,Oct,18,0.0,0.0,6.0,0.0
Mississippi,2017,Oct,18,0.0,0.0,2.0,0.0
Missouri,2017,Oct,18,0.0,0.0,1.0,0.0
Montana,2017,Oct,18,0.0,0.0,0.0,0.0
Nebraska,2017,Oct,18,0.0,0.0,1.0,0.0
Nevada,2017,Oct,18,0.0,0.0,1.0,0.0
New Hampshire,2017,Oct,18,0.0,0.0,0.0,0.0
New Jersey,2017,Oct,18,0.0,0.0,8.0,0.0
New Mexico,2017,Oct,18,0.0,0.0,0.0,0.0
New York,2017,Oct,18,0.0,1.0,58.0,0.0
North Carolina,2017,Oct,18,0.0,0.0,5.0,0.0
North Dakota,2017,Oct,18,0.0,0.0,0.0,0.0
Ohio,2017,Oct,18,0.0,0.0,3.0,0.0
Oklahoma,2017,Oct,18,0.0,0.0,1.0,0.0
Oregon,2017,Oct,18,0.0,0.0,5.0,0.0
Pennsylvania,2017,Oct,18,0.0,1.0,5.0,0.0
Rhode Island,2017,Oct,18,0.0,0.0,3.0,0.0
South Carolina,2017,Oct,18,0.0,0.0,2.0,0.0
South Dakota,2017,Oct,18,0.0,0.0,0.0,0.0
Tennessee,2017,Oct,18,0.0,0.0,0.0,0.0
Texas,2017,Oct,18,0.0,1.0,35.0,0.0
Utah,2017,Oct,18,0.0,0.0,4.0,0.0
Vermont,2017,Oct,18,0.0,0.0,3.0,0.0
Virginia,2017,Oct,18,0.0,0.0,6.0,0.0
Washington,2017,Oct,18,0.0,0.0,9.0,0.0
West Virginia,2017,Oct,18,0.0,1.0,1.0,0.0
Wisconsin,2017,Oct,18,0.0,0.0,4.0,0.0
Wyoming,2017,Oct,18,0.0,0.0,2.0,0.0
American Samoa,2017,Oct,18,0.0,0.0,65.0,0.0
Puerto Rico,2017,Oct,18,0.0,6.0,476.0,0.0
U.S. Virgin Islands,2017,Oct,18,0.0,0.0,41.0,0.0
Alabama,2017,Oct,25,0.0,3.0,3.0,0.0
Alaska,2017,Oct,25,0.0,0.0,1.0,0.0
Arizona,2017,Oct,25,0.0,0.0,1.0,0.0
Arkansas,2017,Oct,25,0.0,0.0,0.0,0.0
California,2017,Oct,25,0.0,3.0,31.0,0.0
Colorado,2017,Oct,25,0.0,0.0,6.0,0.0
Connecticut,2017,Oct,25,0.0,0.0,0.0,0.0
Delaware,2017,Oct,25,0.0,0.0,0.0,0.0
District of Columbia,2017,Oct,25,0.0,0.0,1.0,0.0
Florida,2017,Oct,25,0.0,4.0,69.0,0.0
Georgia,2017,Oct,25,0.0,0.0,2.0,0.0
Hawaii,2017,Oct,25,0.0,0.0,2.0,0.0
Idaho,2017,Oct,25,0.0,0.0,0.0,0.0
Illinois,2017,Oct,25,0.0,0.0,7.0,0.0
Indiana,2017,Oct,25,0.0,0.0,2.0,0.0
Iowa,2017,Oct,25,0.0,0.0,1.0,0.0
Kansas,2017,Oct,25,0.0,0.0,2.0,0.0
Kentucky,2017,Oct,25,0.0,0.0,2.0,0.0
Louisiana,2017,Oct,25,0.0,0.0,1.0,0.0
Maine,2017,Oct,25,0.0,0.0,1.0,0.0
Maryland,2017,Oct,25,0.0,0.0,10.0,0.0
Massachusetts,2017,Oct,25,0.0,0.0,9.0,0.0
Michigan,2017,Oct,25,0.0,0.0,7.0,0.0
Minnesota,2017,Oct,25,0.0,0.0,6.0,0.0
Mississippi,2017,Oct,25,0.0,0.0,2.0,0.0
Missouri,2017,Oct,25,0.0,0.0,1.0,0.0
Montana,2017,Oct,25,0.0,0.0,0.0,0.0
Nebraska,2017,Oct,25,0.0,0.0,1.0,0.0
Nevada,2017,Oct,25,0.0,0.0,1.0,0.0
New Hampshire,2017,Oct,25,0.0,0.0,0.0,0.0
New Jersey,2017,Oct,25,0.0,0.0,8.0,0.0
New Mexico,2017,Oct,25,0.0,0.0,0.0,0.0
New York,2017,Oct,25,0.0,1.0,58.0,0.0
North Carolina,2017,Oct,25,0.0,0.0,5.0,0.0
North Dakota,2017,Oct,25,0.0,0.0,0.0,0.0
Ohio,2017,Oct,25,0.0,0.0,3.0,0.0
Oklahoma,2017,Oct,25,0.0,0.0,1.0,0.0
Oregon,2017,Oct,25,0.0,0.0,5.0,0.0
Pennsylvania,2017,Oct,25,0.0,1.0,5.0,0.0
Rhode Island,2017,Oct,25,0.0,0.0,3.0,0.0
South Carolina,2017,Oct,25,0.0,0.0,2.0,0.0
South Dakota,2017,Oct,25,0.0,0.0,0.0,0.0
Tennessee,2017,Oct,25,0.0,0.0,0.0,0.0
Texas,2017,Oct,25,0.0,1.0,37.0,0.0
Utah,2017,Oct,25,0.0,0.0,4.0,0.0
Vermont,2017,Oct,25,0.0,0.0,3.0,0.0
Virginia,2017,Oct,25,0.0,0.0,6.0,0.0
Washington,2017,Oct,25,0.0,0.0,10.0,0.0
West Virginia,2017,Oct,25,0.0,1.0,1.0,0.0
Wisconsin,2017,Oct,25,0.0,0.0,4.0,0.0
Wyoming,2017,Oct,25,0.0,0.0,2.0,0.0
American Samoa,2017,Oct,25,0.0,0.0,65.0,0.0
Puerto Rico,2017,Oct,25,0.0,6.0,476.0,0.0
U.S. Virgin Islands,2017,Oct,25,0.0,0.0,42.0,0.0
Alabama,2017,Nov,1,0.0,3.0,3.0,0.0
Alaska,2017,Nov,1,0.0,0.0,1.0,0.0
Arizona,2017,Nov,1,0.0,0.0,1.0,0.0
Arkansas,2017,Nov,1,0.0,0.0,0.0,0.0
California,2017,Nov,1,0.0,3.0,35.0,0.0
Colorado,2017,Nov,1,0.0,0.0,6.0,0.0
Connecticut,2017,Nov,1,0.0,0.0,0.0,0.0
Delaware,2017,Nov,1,0.0,0.0,0.0,0.0
District of Columbia,2017,Nov,1,0.0,0.0,1.0,0.0
Florida,2017,Nov,1,0.0,4.0,69.0,0.0
Georgia,2017,Nov,1,0.0,0.0,2.0,0.0
Hawaii,2017,Nov,1,0.0,0.0,2.0,0.0
Idaho,2017,Nov,1,0.0,0.0,0.0,0.0
Illinois,2017,Nov,1,0.0,0.0,6.0,0.0
Indiana,2017,Nov,1,0.0,0.0,2.0,0.0
Iowa,2017,Nov,1,0.0,0.0,1.0,0.0
Kansas,2017,Nov,1,0.0,0.0,2.0,0.0
Kentucky,2017,Nov,1,0.0,0.0,2.0,0.0
Louisiana,2017,Nov,1,0.0,0.0,1.0,0.0
Maine,2017,Nov,1,0.0,0.0,1.0,0.0
Maryland,2017,Nov,1,0.0,0.0,10.0,0.0
Massachusetts,2017,Nov,1,0.0,0.0,9.0,0.0
Michigan,2017,Nov,1,0.0,0.0,7.0,0.0
Minnesota,2017,Nov,1,0.0,0.0,6.0,0.0
Mississippi,2017,Nov,1,0.0,0.0,2.0,0.0
Missouri,2017,Nov,1,0.0,0.0,1.0,0.0
Montana,2017,Nov,1,0.0,0.0,0.0,0.0
Nebraska,2017,Nov,1,0.0,0.0,1.0,0.0
Nevada,2017,Nov,1,0.0,0.0,1.0,0.0
New Hampshire,2017,Nov,1,0.0,0.0,0.0,0.0
New Jersey,2017,Nov,1,0.0,0.0,8.0,0.0
New Mexico,2017,Nov,1,0.0,0.0,0.0,0.0
New York,2017,Nov,1,0.0,1.0,58.0,0.0
North Carolina,2017,Nov,1,0.0,0.0,5.0,0.0
North Dakota,2017,Nov,1,0.0,0.0,0.0,0.0
Ohio,2017,Nov,1,0.0,0.0,3.0,0.0
Oklahoma,2017,Nov,1,0.0,0.0,1.0,0.0
Oregon,2017,Nov,1,0.0,0.0,5.0,0.0
Pennsylvania,2017,Nov,1,0.0,1.0,5.0,0.0
Rhode Island,2017,Nov,1,0.0,0.0,3.0,0.0
South Carolina,2017,Nov,1,0.0,0.0,2.0,0.0
South Dakota,2017,Nov,1,0.0,0.0,0.0,0.0
Tennessee,2017,Nov,1,0.0,0.0,0.0,0.0
Texas,2017,Nov,1,0.0,1.0,39.0,0.0
Utah,2017,Nov,1,0.0,0.0,4.0,0.0
Vermont,2017,Nov,1,0.0,0.0,3.0,0.0
Virginia,2017,Nov,1,0.0,0.0,6.0,0.0
Washington,2017,Nov,1,0.0,0.0,10.0,0.0
West Virginia,2017,Nov,1,0.0,1.0,1.0,0.0
Wisconsin,2017,Nov,1,0.0,0.0,4.0,0.0
Wyoming,2017,Nov,1,0.0,0.0,2.0,0.0
American Samoa,2017,Nov,1,0.0,0.0,65.0,0.0
Puerto Rico,2017,Nov,1,0.0,6.0,476.0,0.0
U.S. Virgin Islands,2017,Nov,1,0.0,0.0,42.0,0.0
Alabama,2017,Nov,8,0.0,3.0,3.0,0.0
Alaska,2017,Nov,8,0.0,0.0,1.0,0.0
Arizona,2017,Nov,8,0.0,0.0,1.0,0.0
Arkansas,2017,Nov,8,0.0,0.0,0.0,0.0
California,2017,Nov,8,0.0,3.0,37.0,0.0
Colorado,2017,Nov,8,0.0,0.0,6.0,0.0
Connecticut,2017,Nov,8,0.0,0.0,0.0,0.0
Delaware,2017,Nov,8,0.0,0.0,0.0,0.0
District of Columbia,2017,Nov,8,0.0,0.0,1.0,0.0
Florida‡,2017,Nov,8,0.0,5.0,80.0,0.0
Georgia,2017,Nov,8,0.0,0.0,2.0,0.0
Hawaii,2017,Nov,8,0.0,0.0,2.0,0.0
Idaho,2017,Nov,8,0.0,0.0,0.0,0.0
Illinois,2017,Nov,8,0.0,0.0,7.0,0.0
Indiana,2017,Nov,8,0.0,0.0,2.0,0.0
Iowa,2017,Nov,8,0.0,0.0,1.0,0.0
Kansas,2017,Nov,8,0.0,0.0,2.0,0.0
Kentucky,2017,Nov,8,0.0,0.0,2.0,0.0
Louisiana,2017,Nov,8,0.0,0.0,1.0,0.0
Maine,2017,Nov,8,0.0,0.0,1.0,0.0
Maryland,2017,Nov,8,0.0,0.0,10.0,0.0
Massachusetts,2017,Nov,8,0.0,0.0,9.0,0.0
Michigan,2017,Nov,8,0.0,0.0,7.0,0.0
Minnesota,2017,Nov,8,0.0,0.0,6.0,0.0
Mississippi,2017,Nov,8,0.0,0.0,2.0,0.0
Missouri,2017,Nov,8,0.0,0.0,1.0,0.0
Montana,2017,Nov,8,0.0,0.0,0.0,0.0
Nebraska,2017,Nov,8,0.0,0.0,1.0,0.0
Nevada,2017,Nov,8,0.0,0.0,1.0,0.0
New Hampshire,2017,Nov,8,0.0,0.0,0.0,0.0
New Jersey,2017,Nov,8,0.0,0.0,8.0,0.0
New Mexico,2017,Nov,8,0.0,0.0,0.0,0.0
New York,2017,Nov,8,0.0,1.0,58.0,0.0
North Carolina,2017,Nov,8,0.0,0.0,5.0,0.0
North Dakota,2017,Nov,8,0.0,0.0,0.0,0.0
Ohio,2017,Nov,8,0.0,0.0,3.0,0.0
Oklahoma,2017,Nov,8,0.0,0.0,1.0,0.0
Oregon,2017,Nov,8,0.0,0.0,5.0,0.0
Pennsylvania,2017,Nov,8,0.0,1.0,5.0,0.0
Rhode Island,2017,Nov,8,0.0,0.0,3.0,0.0
South Carolina,2017,Nov,8,0.0,0.0,2.0,0.0
South Dakota,2017,Nov,8,0.0,0.0,0.0,0.0
Tennessee,2017,Nov,8,0.0,0.0,0.0,0.0
Texas‡,2017,Nov,8,0.0,1.0,40.0,0.0
Utah,2017,Nov,8,0.0,0.0,4.0,0.0
Vermont,2017,Nov,8,0.0,0.0,3.0,0.0
Virginia,2017,Nov,8,0.0,0.0,6.0,0.0
Washington,2017,Nov,8,0.0,0.0,11.0,0.0
West Virginia,2017,Nov,8,0.0,1.0,1.0,0.0
Wisconsin,2017,Nov,8,0.0,0.0,4.0,0.0
Wyoming,2017,Nov,8,0.0,0.0,2.0,0.0
American Samoa,2017,Nov,8,0.0,0.0,65.0,0.0
Puerto Rico,2017,Nov,8,0.0,6.0,476.0,0.0
U.S. Virgin Islands,2017,Nov,8,0.0,0.0,42.0,0.0
Alabama,2017,Nov,15,0.0,3.0,3.0,0.0
Alaska,2017,Nov,15,0.0,0.0,1.0,0.0
Arizona,2017,Nov,15,0.0,0.0,1.0,0.0
Arkansas,2017,Nov,15,0.0,0.0,0.0,0.0
California,2017,Nov,15,0.0,3.0,37.0,0.0
Colorado,2017,Nov,15,0.0,0.0,6.0,0.0
Connecticut,2017,Nov,15,0.0,0.0,0.0,0.0
Delaware,2017,Nov,15,0.0,0.0,0.0,0.0
District of Columbia,2017,Nov,15,0.0,0.0,2.0,0.0
Florida‡,2017,Nov,15,0.0,5.0,80.0,0.0
Georgia,2017,Nov,15,0.0,0.0,2.0,0.0
Hawaii,2017,Nov,15,0.0,0.0,2.0,0.0
Idaho,2017,Nov,15,0.0,0.0,0.0,0.0
Illinois,2017,Nov,15,0.0,0.0,7.0,0.0
Indiana,2017,Nov,15,0.0,0.0,2.0,0.0
Iowa,2017,Nov,15,0.0,0.0,1.0,0.0
Kansas,2017,Nov,15,0.0,0.0,2.0,0.0
Kentucky,2017,Nov,15,0.0,0.0,2.0,0.0
Louisiana,2017,Nov,15,0.0,0.0,1.0,0.0
Maine,2017,Nov,15,0.0,0.0,1.0,0.0
Maryland,2017,Nov,15,0.0,0.0,10.0,0.0
Massachusetts,2017,Nov,15,0.0,0.0,9.0,0.0
Michigan,2017,Nov,15,0.0,0.0,7.0,0.0
Minnesota,2017,Nov,15,0.0,0.0,6.0,0.0
Mississippi,2017,Nov,15,0.0,0.0,2.0,0.0
Missouri,2017,Nov,15,0.0,0.0,1.0,0.0
Montana,2017,Nov,15,0.0,0.0,0.0,0.0
Nebraska,2017,Nov,15,0.0,0.0,1.0,0.0
Nevada,2017,Nov,15,0.0,0.0,1.0,0.0
New Hampshire,2017,Nov,15,0.0,0.0,0.0,0.0
New Jersey,2017,Nov,15,0.0,0.0,8.0,0.0
New Mexico,2017,Nov,15,0.0,0.0,0.0,0.0
New York,2017,Nov,15,0.0,1.0,59.0,0.0
North Carolina,2017,Nov,15,0.0,0.0,5.0,0.0
North Dakota,2017,Nov,15,0.0,0.0,0.0,0.0
Ohio,2017,Nov,15,0.0,0.0,3.0,0.0
Oklahoma,2017,Nov,15,0.0,0.0,1.0,0.0
Oregon,2017,Nov,15,0.0,0.0,5.0,0.0
Pennsylvania,2017,Nov,15,0.0,1.0,5.0,0.0
Rhode Island,2017,Nov,15,0.0,0.0,3.0,0.0
South Carolina,2017,Nov,15,0.0,0.0,2.0,0.0
South Dakota,2017,Nov,15,0.0,0.0,0.0,0.0
Tennessee,2017,Nov,15,0.0,0.0,0.0,0.0
Texas‡,2017,Nov,15,0.0,1.0,40.0,0.0
Utah,2017,Nov,15,0.0,0.0,4.0,0.0
Vermont,2017,Nov,15,0.0,0.0,3.0,0.0
Virginia,2017,Nov,15,0.0,0.0,6.0,0.0
Washington,2017,Nov,15,0.0,0.0,11.0,0.0
West Virginia,2017,Nov,15,0.0,1.0,1.0,0.0
Wisconsin,2017,Nov,15,0.0,0.0,4.0,0.0
Wyoming,2017,Nov,15,0.0,0.0,2.0,0.0
American Samoa,2017,Nov,15,0.0,0.0,64.0,0.0
Puerto Rico,2017,Nov,15,0.0,6.0,476.0,0.0
U.S. Virgin Islands,2017,Nov,15,0.0,0.0,44.0,0.0
Alabama,2017,Nov,22,0.0,3.0,3.0,0.0
Alaska,2017,Nov,22,0.0,0.0,1.0,0.0
Arizona,2017,Nov,22,0.0,0.0,1.0,0.0
Arkansas,2017,Nov,22,0.0,0.0,0.0,0.0
California,2017,Nov,22,0.0,3.0,37.0,0.0
Colorado,2017,Nov,22,0.0,0.0,6.0,0.0
Connecticut,2017,Nov,22,0.0,0.0,0.0,0.0
Delaware,2017,Nov,22,0.0,0.0,0.0,0.0
District of Columbia,2017,Nov,22,0.0,0.0,2.0,0.0
Florida‡,2017,Nov,22,0.0,5.0,83.0,0.0
Georgia,2017,Nov,22,0.0,0.0,2.0,0.0
Hawaii,2017,Nov,22,0.0,0.0,2.0,0.0
Idaho,2017,Nov,22,0.0,0.0,0.0,0.0
Illinois,2017,Nov,22,0.0,0.0,7.0,0.0
Indiana,2017,Nov,22,0.0,0.0,2.0,0.0
Iowa,2017,Nov,22,0.0,0.0,1.0,0.0
Kansas,2017,Nov,22,0.0,0.0,2.0,0.0
Kentucky,2017,Nov,22,0.0,0.0,2.0,0.0
Louisiana,2017,Nov,22,0.0,0.0,1.0,0.0
Maine,2017,Nov,22,0.0,0.0,1.0,0.0
Maryland,2017,Nov,22,0.0,0.0,10.0,0.0
Massachusetts,2017,Nov,22,0.0,0.0,9.0,0.0
Michigan,2017,Nov,22,0.0,0.0,7.0,0.0
Minnesota,2017,Nov,22,0.0,0.0,6.0,0.0
Mississippi,2017,Nov,22,0.0,0.0,2.0,0.0
Missouri,2017,Nov,22,0.0,0.0,1.0,0.0
Montana,2017,Nov,22,0.0,0.0,0.0,0.0
Nebraska,2017,Nov,22,0.0,0.0,1.0,0.0
Nevada,2017,Nov,22,0.0,0.0,1.0,0.0
New Hampshire,2017,Nov,22,0.0,0.0,0.0,0.0
New Jersey,2017,Nov,22,0.0,0.0,8.0,0.0
